patch trace ID	Trace Lifetime (timepoints)	Trace Average Velocity	Trace Average Velocity Leading	Trace Average Velocity Trailing	Trace Average Angle of Movement	Trace Average Patch Area Growth	Trace Average Patch Length Growth	Trace Average Patch Delta Intensity_ch1	Trace Average Patch Delta Integrated Intensity_ch1	Trace Cumulated integrated intensity_ch1	Trace Average Patch Delta Intensity_ch2	Trace Average Patch Delta Integrated Intensity_ch2	Trace Cumulated integrated intensity_ch2	Trace Average Patch Delta Intensity_ch3	Trace Average Patch Delta Integrated Intensity_ch3	Trace Cumulated integrated intensity_ch3	Trace Average Patch Delta Intensity_ch4	Trace Average Patch Delta Integrated Intensity_ch4	Trace Cumulated integrated intensity_ch4	Trace Average Patch Delta Intensity_ch5	Trace Average Patch Delta Integrated Intensity_ch5	Trace Cumulated integrated intensity_ch5	Patch Path Length	Patch Displacement	Patch Trace Directional Persistence
501	1									1921.000000			424.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
502	3	0.001335	0.002219	0.005060	83.522820	0.401283	0.194792	19.785714	2694.000000	18268.000000	-26.186813	-5.000000	2319.000000			0.000000			0.000000			0.000000	0.801201	0.172912	0.215816
503	3	0.000511	0.000685	0.002440	71.346911	0.380163	0.440332	1.370626	2301.500000	26420.000000	10.796394	877.000000	5357.000000			0.000000			0.000000			0.000000	0.306879	0.306509	0.998794
504	1									1690.000000			249.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
505	1									1265.000000			179.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
506	5	0.000710	0.000898	0.000867	-32.994065	-0.084481	-0.043432	-2.265152	-420.250000	11868.000000	13.090909	6.000000	2031.000000			0.000000			0.000000			0.000000	0.851788	0.761072	0.893500
507	1									502.000000			78.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
508	1									2419.000000			663.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
509	3	0.000987	0.000969	0.001250	105.037147	-0.126721	-0.026172	40.027778	-95.500000	11634.000000	14.763889	97.500000	2138.000000			0.000000			0.000000			0.000000	0.592131	0.574202	0.969721
510	4	0.001040	0.001690	0.001052	-121.398194	0.323843	0.277755	39.570881	2287.333333	23743.000000	5.415709	396.000000	3467.000000			0.000000			0.000000			0.000000	0.935553	0.886231	0.947280
511	1									1604.000000			429.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
512	1									1036.000000			154.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
513	5	0.000523	0.001139	0.000726	179.171148	0.052800	-0.007872	-6.884698	84.250000	32556.000000	-0.010417	54.750000	6867.000000			0.000000			0.000000			0.000000	0.627695	0.558506	0.889773
514	1									626.000000			17.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
515	2	0.000573	0.001532	0.003875	-44.999998	1.224971	0.642492	-81.378788	9422.000000	12762.000000	-23.704545	3169.000000	4259.000000			0.000000			0.000000			0.000000	0.171752	0.171752	1.000000
516	4	0.001282	0.001796	0.001680	-123.351781	-0.380163	-0.433270	30.836098	-958.000000	24602.000000	6.086341	-381.000000	6701.000000			0.000000			0.000000			0.000000	1.105953	0.409154	0.369956
517	2	0.000114	0.002166	0.000000	-149.041485	0.084481	0.025324	18.742857	626.000000	3100.000000	11.085714	134.000000	416.000000			0.000000			0.000000			0.000000	0.034237	0.034237	1.000000
518	1									1881.000000			282.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
519	2	0.000762	0.000685	0.001532	-2.861698	-0.126721	-0.139019	32.388889	-352.000000	2926.000000	-22.388889	-259.000000	489.000000			0.000000			0.000000			0.000000	0.228647	0.228647	1.000000
520	1									969.000000			72.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
521	2	0.002301	0.001370	0.003493	7.124847	-0.168961	-0.043454	56.875000	-452.000000	4990.000000	11.625000	-10.000000	608.000000			0.000000			0.000000			0.000000	0.690412	0.690412	1.000000
522	2	0.000157	0.000969	0.002166	-75.967453	-0.126721	-0.206375	52.666667	-279.000000	3291.000000	-4.277778	-145.000000	571.000000			0.000000			0.000000			0.000000	0.047078	0.047078	1.000000
523	3	0.001510	0.002111	0.001028	104.398295	0.190081	0.129990	40.316667	1333.000000	9437.000000	-6.250000	36.000000	816.000000			0.000000			0.000000			0.000000	0.906114	0.873310	0.963797
524	1									7504.000000			1338.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
525	4	0.001513	0.001989	0.001062	48.586881	0.028160	0.000000	-43.500000	47.666667	5884.000000	-18.750000	-25.333333	809.000000			0.000000			0.000000			0.000000	1.361690	0.969458	0.711952
526	4	0.001051	0.001693	0.002174	19.792221	-0.056321	-0.063232	-32.888889	-486.666667	19114.000000	-6.507937	-79.333333	2617.000000			0.000000			0.000000			0.000000	0.945700	0.916107	0.968708
527	1									1788.000000			253.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
528	3	0.001177	0.001028	0.001235	79.562505					7137.000000			1043.000000			0.000000			0.000000			0.000000	0.705897	0.705897	1.000000
529	3	0.001202	0.004011	0.003924	51.676291	-1.562893	-0.719301	-32.209505	-14406.500000	62664.000000	-10.484605	-4192.000000	19027.000000			0.000000			0.000000			0.000000	0.721453	0.273495	0.379089
530	1									1143.000000			233.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
531	1									1950.000000			236.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
532	1									1443.000000			191.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
533	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-25.000000	-100.000000	2092.000000	-0.250000	-1.000000	207.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
534	1									1837.000000			421.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
535	1									1713.000000			136.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
536	1									593.000000			31.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
537	2	0.001733	0.000685	0.003064	48.433793	-1.098249	-0.792250	145.535714	-6650.000000	8300.000000	10.642857	-1327.000000	1577.000000			0.000000			0.000000			0.000000	0.519959	0.519959	1.000000
538	3	0.000417	0.000343	0.000766	-3.365611					4364.000000			1137.000000			0.000000			0.000000			0.000000	0.249998	0.249998	1.000000
539	3	0.000468	0.001426	0.000969	137.199789	0.147841	0.147769	-43.928572	496.500000	6504.000000	9.000000	278.000000	1290.000000			0.000000			0.000000			0.000000	0.280672	0.280465	0.999264
540	3	0.000706	0.000343	0.001083	165.963747					2744.000000			652.000000			0.000000			0.000000			0.000000	0.423700	0.423700	1.000000
541	2	0.002401	0.001370	0.003064	-25.346249	-0.253442	-0.195894	-30.500000	-1429.000000	3555.000000	-13.833333	-311.000000	601.000000			0.000000			0.000000			0.000000	0.720149	0.720149	1.000000
542	1									836.000000			146.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
543	1									928.000000			82.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
544	1									499.000000			38.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
545	1									1473.000000			73.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
546	1									412.000000			5.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
547	1									362.000000			109.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
548	1									548.000000			76.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
549	1									2544.000000			694.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
550	1									926.000000			102.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
551	1									953.000000			93.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
552	9	0.000932	0.002409	0.002130	47.575644	-0.311523	-0.155934	-1.597266	-1686.375000	94716.000000	-6.805859	-462.125000	21302.000000			0.000000			0.000000			0.000000	2.237217	0.747408	0.334079
553	9	0.000996	0.001895	0.000944	-56.957806	0.079201	0.047542	5.113095	446.125000	85289.000000	0.366071	69.250000	14181.000000			0.000000			0.000000			0.000000	2.390389	1.223959	0.512033
554	11	0.000798	0.001222	0.000820	-100.682602	0.005280	0.010301	4.509673	159.750000	35805.000000	4.447173	69.500000	6248.000000			0.000000			0.000000			0.000000	2.199357	1.104457	0.502172
555	11	0.000687	0.000716	0.001695	141.847617	-0.063361	-0.030769	-2.562500	-421.625000	79711.000000	0.423611	-52.625000	17268.000000			0.000000			0.000000			0.000000	2.074085	1.639732	0.790581
556	7	0.001424	0.002090	0.001710	9.785230	-0.014080	-0.011157	5.944444	-7.833333	40548.000000	-0.702778	-20.500000	6326.000000			0.000000			0.000000			0.000000	2.563592	1.177163	0.459185
557	7	0.000988	0.002323	0.001551	64.204144	0.063360	-0.017500	47.866072	1211.500000	20709.000000	-12.824405	-142.000000	4294.000000			0.000000			0.000000			0.000000	1.686282	0.803991	0.476783
558	8	0.001187	0.002128	0.003366	89.308189	-0.078446	-0.063746	-1.714286	-607.000000	85063.000000	-3.504762	-121.285714	15166.000000			0.000000			0.000000			0.000000	2.491665	0.947416	0.380234
559	6	0.000758	0.001499	0.001250	167.612140	0.577285	0.360688	2.391414	3230.333333	33418.000000	0.724747	1161.666667	9609.000000			0.000000			0.000000			0.000000	1.123715	0.849944	0.756369
560	5	0.001489	0.002001	0.001338	-32.439096	0.063360	0.037613	-31.062500	225.500000	5134.000000	-16.656250	-2.000000	631.000000			0.000000			0.000000			0.000000	1.787127	1.371020	0.767164
561	8	0.000976	0.001357	0.001515	2.642031	0.048275	0.038021	-10.948052	224.714286	17063.000000	-3.376623	45.142857	3374.000000			0.000000			0.000000			0.000000	2.050475	0.889585	0.433844
562	6	0.000942	0.002258	0.001484	-42.311227	-0.025344	-0.011245	10.515385	-41.800000	59430.000000	-1.987692	-50.800000	10590.000000			0.000000			0.000000			0.000000	1.412330	0.432905	0.306518
563	6	0.000684	0.000605	0.000799	-89.470891	-0.042240	-0.063446	-2.139098	-282.000000	29177.000000	5.466165	41.000000	6345.000000			0.000000			0.000000			0.000000	1.025556	0.720357	0.702406
564	9	0.000981	0.001807	0.000983	109.063714	0.190081	0.126979	-19.085688	658.166667	65800.000000	-10.516673	-42.166667	13876.000000			0.000000			0.000000			0.000000	2.226033	1.782436	0.800723
565	4	0.001570	0.003147	0.001062	12.248423	-0.014080	-0.064990	7.659452	71.000000	40159.000000	-2.409091	-64.666667	7002.000000			0.000000			0.000000			0.000000	1.413434	0.415351	0.293859
566	4	0.000616	0.000484	0.000656	92.185331	0.042240	0.195697	-47.233333	-42.000000	2935.000000	-29.800000	-118.000000	500.000000			0.000000			0.000000			0.000000	0.554977	0.242209	0.436431
567	5	0.000988	0.001509	0.001260	88.815860	-0.010560	-0.013334	-6.458333	-81.750000	9551.000000	2.750000	3.500000	1611.000000			0.000000			0.000000			0.000000	1.185681	0.299107	0.252266
568	4	0.001429	0.001344	0.002271	10.909512	0.014080	-0.001073	1.960318	90.000000	13069.000000	-3.460318	-13.000000	1547.000000			0.000000			0.000000			0.000000	1.285970	1.033120	0.803378
569	4	0.000685	0.001892	0.000951	-52.120732	-0.028160	-0.027026	-6.866667	-167.000000	8693.000000	-7.000000	-54.333333	2132.000000			0.000000			0.000000			0.000000	0.616056	0.186362	0.302508
570	7	0.000614	0.001726	0.000874	157.457001	-0.021120	-0.045125	1.154762	-117.166667	31023.000000	-1.125000	-26.000000	5633.000000			0.000000			0.000000			0.000000	1.105279	0.457215	0.413665
571	5	0.000876	0.002383	0.001787	-93.288993	-0.116161	-0.071768	-24.484127	-966.750000	28254.000000	-2.101191	-116.000000	4408.000000			0.000000			0.000000			0.000000	1.050958	0.835047	0.794557
572	7	0.000690	0.001208	0.000599	-55.342168	0.021120	0.000000	-20.490741	-20.500000	22093.000000	-8.740741	-47.333333	2938.000000			0.000000			0.000000			0.000000	1.241227	0.969458	0.781047
573	5	0.000534	0.000784	0.001267	-164.098850	-0.126721	-0.076353	-15.894118	-869.000000	18433.000000	-9.529412	-165.000000	2284.000000			0.000000			0.000000			0.000000	0.640824	0.585146	0.913115
574	7	0.001063	0.002626	0.000759	97.882790	0.190082	0.132846	-14.824230	827.333333	90090.000000	-0.362045	127.833333	19331.000000			0.000000			0.000000			0.000000	1.912740	0.885989	0.463204
575	6	0.001398	0.001583	0.001581	3.477420	0.211202	0.027673	4.944444	1128.666667	23403.000000	0.555556	177.333333	3597.000000			0.000000			0.000000			0.000000	2.031029	1.795397	0.883984
576	3	0.001109	0.002187	0.000827	88.232749	0.359043	0.251660	7.631337	2627.500000	23233.000000	-7.346774	261.000000	4309.000000			0.000000			0.000000			0.000000	0.665539	0.663388	0.996768
577	4	0.000595	0.000780	0.001062	119.921224	0.140801	0.099137	-14.820513	767.333333	6777.000000	12.940171	202.666667	1193.000000			0.000000			0.000000			0.000000	0.535351	0.419641	0.783863
578	8	0.001021	0.001185	0.001890	122.173480	-0.050689	0.023640	-1.543590	-704.200000	74850.000000	23.034615	460.000000	23779.000000			0.000000			0.000000			0.000000	1.931384	1.174093	0.607902
579	9	0.001295	0.001031	0.001687	154.731356	-0.063361	-0.025467	1.349624	-315.500000	64051.000000	1.013158	-73.750000	21896.000000			0.000000			0.000000			0.000000	3.108681	1.327516	0.427035
580	4	0.000792	0.001743	0.000834	-103.248831	-0.408323	-0.172930	-50.346212	-3885.666667	36278.000000	0.271970	-724.666667	8620.000000			0.000000			0.000000			0.000000	0.712572	0.209570	0.294103
581	6	0.001230	0.001612	0.001185	-10.046205	-0.042240	-0.020073	-2.125000	-199.000000	14548.000000	1.625000	-25.000000	3362.000000			0.000000			0.000000			0.000000	1.845100	0.930552	0.504337
582	3	0.000778	0.000766	0.002830	-124.205613	-0.422404	-0.159650	-11.229166	-2687.000000	10699.000000	-9.875000	-767.000000	2627.000000			0.000000			0.000000			0.000000	0.467004	0.224125	0.479920
583	8	0.000609	0.000807	0.001038	178.296841	-0.036206	-0.019860	5.095238	-184.428571	21444.000000	6.793651	-2.000000	3968.000000			0.000000			0.000000			0.000000	1.278042	0.443398	0.346935
584	6	0.000508	0.000911	0.001338	-13.927015	-0.008448	-0.026019	8.433333	-38.000000	23827.000000	-7.533333	-25.200000	2844.000000			0.000000			0.000000			0.000000	0.761577	0.513811	0.674667
585	2	0.001624	0.004844	0.002055	-167.609473	2.280980	0.958221	-93.877193	18103.000000	20709.000000	-35.000000	3693.000000	4325.000000			0.000000			0.000000			0.000000	0.487303	0.487303	1.000000
586	3	0.001271	0.001849	0.002318	-149.527535	0.126721	0.075227	-34.437500	585.500000	4206.000000	10.625000	205.000000	808.000000			0.000000			0.000000			0.000000	0.762336	0.379317	0.497572
587	2	0.000525	0.002055	0.000685	-175.602540	0.000000	0.042438	59.764706	1016.000000	7966.000000	-4.823530	-82.000000	1270.000000			0.000000			0.000000			0.000000	0.157631	0.157631	1.000000
588	10	0.000779	0.001413	0.001067	123.202125	-0.051627	-0.033131	-1.497222	-301.888889	58162.000000	-0.654167	-82.333333	11535.000000			0.000000			0.000000			0.000000	2.102841	1.118180	0.531747
589	4	0.001141	0.002271	0.004516	17.384265	-1.027849	-0.629571	15.417796	-5251.666667	26977.000000	2.296748	-1344.666667	6798.000000			0.000000			0.000000			0.000000	1.027128	0.144798	0.140973
590	5	0.000635	0.000884	0.001688	44.592067					10989.000000			2765.000000			0.000000			0.000000			0.000000	0.761771	0.610658	0.801629
591	5	0.000546	0.000585	0.001683	-87.513228	0.190082	0.049557	-13.902778	733.750000	45438.000000	-12.666667	-73.000000	6910.000000			0.000000			0.000000			0.000000	0.655696	0.099699	0.152051
592	3	0.001058	0.001719	0.000343	79.016387	-0.021121	-0.069244	14.633333	29.500000	6511.000000	-15.288889	-166.500000	1161.000000			0.000000			0.000000			0.000000	0.634869	0.377079	0.593948
593	1									581.000000			121.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
594	2	0.000913	0.001938	0.003064	-89.891036	0.042241	-0.037558	-79.606723	-2472.000000	18896.000000	-28.438655	-939.000000	2893.000000			0.000000			0.000000			0.000000	0.273753	0.273753	1.000000
595	1									979.000000			101.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
596	1									1471.000000			85.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
597	2	0.001077	0.001532	0.000969	-57.994880	0.126721	0.156231	77.500000	972.000000	1986.000000	31.333333	323.000000	593.000000			0.000000			0.000000			0.000000	0.323147	0.323147	1.000000
598	16	0.000978	0.002063	0.001763	159.148890	-0.016896	-0.015697	-1.833738	-132.133333	163409.000000	-0.815655	-28.266667	28931.000000			0.000000			0.000000			0.000000	4.403086	2.602600	0.591086
599	1									883.000000			219.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
600	4	0.001022	0.001062	0.001461	149.371610	-0.014080	-0.037624	-11.583333	-134.333333	4389.000000	2.766667	-6.000000	815.000000			0.000000			0.000000			0.000000	0.919557	0.714915	0.777456
601	5	0.000642	0.001662	0.001540	-108.492588	0.000000	0.026199	11.033333	165.500000	23423.000000	-1.966667	-29.500000	6260.000000			0.000000			0.000000			0.000000	0.770506	0.212706	0.276061
602	1									1385.000000			116.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
603	10	0.001042	0.000997	0.001835	96.470571	0.059137	0.021170	-1.782051	272.200000	26563.000000	4.902564	102.200000	8260.000000			0.000000			0.000000			0.000000	2.563497	2.132399	0.831832
604	6	0.001275	0.001920	0.001612	-99.149821	-0.092929	0.010760	15.370588	-463.600000	22689.000000	-0.284314	-88.800000	6831.000000			0.000000			0.000000			0.000000	1.913119	0.706169	0.369119
605	6	0.001214	0.001760	0.000944	143.772354	0.076033	0.105899	-10.463636	398.800000	29683.000000	5.381818	89.800000	5475.000000			0.000000			0.000000			0.000000	1.821243	1.681381	0.923205
606	12	0.001007	0.001669	0.000920	136.910541	0.131415	0.086184	-2.726928	925.222222	106131.000000	0.902894	263.111111	25842.000000			0.000000			0.000000			0.000000	3.059369	2.667419	0.871885
607	3	0.001053	0.001654	0.002166	-107.294427	0.359043	0.241402	2.940909	2035.000000	8280.000000	6.200000	447.500000	1588.000000			0.000000			0.000000			0.000000	0.631761	0.516844	0.818101
608	3	0.002548	0.002825	0.002111	-16.073779	0.105601	0.100545	2.722222	647.000000	6228.000000	-2.986111	42.500000	616.000000			0.000000			0.000000			0.000000	1.528863	1.503303	0.983282
609	3	0.001231	0.000969	0.003194	-88.684965	0.105601	0.132616	-23.992424	324.000000	13344.000000	-5.280303	49.000000	1966.000000			0.000000			0.000000			0.000000	0.738890	0.124908	0.169048
610	2	0.001218	0.001532	0.001532	68.120863	-0.168961	-0.019602	18.649350	-864.000000	4606.000000	15.831169	-75.000000	947.000000			0.000000			0.000000			0.000000	0.365294	0.365294	1.000000
611	1									1015.000000			149.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
612	2	0.002099	0.002166	0.002470	67.620122	0.042240	-0.031794	81.250000	649.000000	2593.000000	-22.166667	-36.000000	280.000000			0.000000			0.000000			0.000000	0.629755	0.629755	1.000000
613	2	0.002375	0.002166	0.002907	68.369255	-0.126721	-0.049622	53.222223	-483.000000	4331.000000	-15.055556	-261.000000	763.000000			0.000000			0.000000			0.000000	0.712417	0.712417	1.000000
614	6	0.000745	0.000706	0.002040	120.541255	-0.014080	0.077255	-30.546743	-990.666667	45233.000000	-8.674713	-273.666667	8319.000000			0.000000			0.000000			0.000000	0.983582	0.345942	0.351717
615	1									1741.000000			204.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
616	8	0.001195	0.002298	0.000905	-25.612615	0.048275	0.083439	1.133333	282.142857	56685.000000	-2.157823	31.142857	11101.000000			0.000000			0.000000			0.000000	2.509370	1.251086	0.498566
617	1									990.000000			158.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
618	1									1408.000000			91.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
619	1									614.000000			73.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
620	1									959.000000			263.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
621	3	0.000542	0.000343	0.000685	-71.565047					917.000000			393.000000			0.000000			0.000000			0.000000	0.324963	0.324963	1.000000
622	1									1419.000000			342.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
623	1									9243.000000			1425.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
624	2	0.000630	0.000685	0.000969	64.983604	0.126721	-0.011740	139.277777	1992.000000	4946.000000	-41.444445	-68.000000	1152.000000			0.000000			0.000000			0.000000	0.189004	0.189004	1.000000
625	1									1319.000000			104.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
626	2	0.000872	0.001532	0.004111	-81.339616	1.056009	0.426096	-65.583333	4910.000000	13950.000000	-40.008333	333.000000	2653.000000			0.000000			0.000000			0.000000	0.261607	0.261607	1.000000
627	3	0.000849	0.001453	0.001108	-16.140544	0.105601	0.170129	-10.053572	599.000000	12154.000000	-2.119048	58.500000	2040.000000			0.000000			0.000000			0.000000	0.509686	0.482301	0.946271
628	3	0.000077	0.000343	0.000484	-116.565045					2096.000000			77.000000			0.000000			0.000000			0.000000	0.045959	0.045959	1.000000
629	5	0.000946	0.001610	0.000727	-44.726944	0.337923	0.175527	-3.647059	1860.000000	29929.000000	-5.375000	261.250000	4646.000000			0.000000			0.000000			0.000000	1.135785	0.444863	0.391679
630	1									629.000000			56.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
631	2	0.001087	0.001938	0.000969	64.203798	0.337923	0.290193	-66.190476	1508.000000	5160.000000	-16.714286	94.000000	586.000000			0.000000			0.000000			0.000000	0.326100	0.326100	1.000000
632	5	0.000842	0.001170	0.001179	-55.730078	0.021120	0.028952	1.395833	157.750000	7399.000000	10.020833	78.000000	2192.000000			0.000000			0.000000			0.000000	1.009873	0.827791	0.819698
633	1									683.000000			9.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
634	1									938.000000			61.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
635	9	0.001080	0.001699	0.002671	-38.882531	0.132001	0.023400	-16.609312	877.500000	162393.000000	0.581731	221.625000	29872.000000			0.000000			0.000000			0.000000	2.590782	0.642509	0.247998
636	3	0.001325	0.001370	0.001028	-89.012490					5117.000000			766.000000			0.000000			0.000000			0.000000	0.794820	0.794820	1.000000
637	1									3396.000000			1285.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
638	5	0.000643	0.001179	0.000383	174.535574	0.253442	0.161176	7.186207	1982.000000	53078.000000	-15.774138	137.750000	8492.000000			0.000000			0.000000			0.000000	0.771255	0.568554	0.737180
639	1									1417.000000			204.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
640	2	0.000807	0.001532	0.002825	28.740600	1.056009	0.607557	-79.866667	6019.000000	9385.000000	-50.733333	953.000000	1943.000000			0.000000			0.000000			0.000000	0.242213	0.242213	1.000000
641	1									2565.000000			475.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
642	10	0.000958	0.000919	0.002479	-19.204622	-0.004693	-0.005926	-4.638889	-41.888889	77569.000000	-5.824074	-27.888889	14311.000000			0.000000			0.000000			0.000000	2.586808	0.690416	0.266899
643	5	0.001111	0.002082	0.000940	51.678489	0.190082	0.127029	21.958334	1511.500000	9984.000000	-18.500000	96.000000	1556.000000			0.000000			0.000000			0.000000	1.081458	0.398291	0.368291
644	2	0.001509	0.002470	0.001370	73.779760	0.464644	0.238271	-43.730769	2715.000000	3909.000000	-3.615385	536.000000	748.000000			0.000000			0.000000			0.000000	0.452787	0.452787	1.000000
645	1									1845.000000			279.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
646	1									841.000000			209.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
647	6	0.000643	0.000827	0.000484	161.454355	-0.042240	-0.048282	20.358333	-142.333333	7359.000000	-16.508333	-153.666667	1531.000000			0.000000			0.000000			0.000000	0.910787	0.764873	0.839794
648	13	0.000616	0.001010	0.001190	146.064313	-0.105601	-0.048385	-7.404412	-684.250000	175805.000000	-2.263480	-151.333333	32762.000000			0.000000			0.000000			0.000000	2.218338	1.788681	0.806316
649	3	0.001324	0.003493	0.003425	20.373966					27390.000000			7812.000000			0.000000			0.000000			0.000000	0.794405	0.794405	1.000000
650	3	0.001297	0.001028	0.001568	-15.297780	-0.232322	-0.081447	3.043269	-1370.500000	14949.000000	5.072115	-168.500000	2451.000000			0.000000			0.000000			0.000000	0.777910	0.777665	0.999685
651	3	0.002371	0.002178	0.002740	13.642658	-0.295682	-0.165139	34.456938	-1014.500000	20825.000000	4.628389	-184.000000	3102.000000			0.000000			0.000000			0.000000	1.422312	1.416704	0.996057
652	2	0.001667	0.002166	0.000685	-0.784628	-0.042240	0.099309	11.166667	-185.000000	2705.000000	-7.333333	-52.000000	132.000000			0.000000			0.000000			0.000000	0.500157	0.500157	1.000000
653	2	0.001883	0.002055	0.001532	-8.973010	0.000000	0.046458	-14.857143	-104.000000	3424.000000	-2.000000	-14.000000	190.000000			0.000000			0.000000			0.000000	0.564763	0.564763	1.000000
654	1									1448.000000			136.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
655	2	0.000267	0.001532	0.002470	-31.261756	0.084481	-0.070512	-2.273810	493.000000	6791.000000	-14.702381	-109.000000	1053.000000			0.000000			0.000000			0.000000	0.080144	0.080144	1.000000
656	2	0.002062	0.006204	0.001938	-80.585800	1.774095	1.055069	-17.709091	9358.000000	15754.000000	-23.841958	737.000000	2005.000000			0.000000			0.000000			0.000000	0.618583	0.618583	1.000000
657	7	0.001321	0.001791	0.001472	137.436199	0.133761	0.077250	16.371111	1103.833333	43354.000000	-0.013333	177.000000	7681.000000			0.000000			0.000000			0.000000	2.376948	2.244122	0.944119
658	3	0.001036	0.001311	0.001578	114.545559	-0.105601	-0.096615	24.986111	-522.000000	9761.000000	3.166667	-99.000000	1906.000000			0.000000			0.000000			0.000000	0.621695	0.597489	0.961065
659	3	0.000822	0.002298	0.001370	118.552498	0.168961	0.080216	38.326797	1708.000000	15446.000000	0.764706	257.000000	3507.000000			0.000000			0.000000			0.000000	0.493062	0.492005	0.997857
660	9	0.000767	0.001279	0.001515	-123.843707	-0.007040	0.033656	-8.488782	-132.166667	57550.000000	-3.621474	-37.833333	13126.000000			0.000000			0.000000			0.000000	1.875889	0.712752	0.379954
661	1									3893.000000			1604.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
662	3	0.000888	0.000827	0.001235	-161.565546	-0.232322	-0.213148	-7.858333	-1546.500000	6386.000000	-7.350000	-465.000000	1761.000000			0.000000			0.000000			0.000000	0.532870	0.322059	0.604385
663	3	0.000467	0.000827	0.000685	175.363565	-0.021120	-0.046326	-12.883334	-206.500000	5241.000000	-0.400000	-21.000000	878.000000			0.000000			0.000000			0.000000	0.280459	0.267969	0.955467
664	1									955.000000			135.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
665	1									1945.000000			141.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
666	1									2147.000000			257.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
667	6	0.001125	0.000821	0.003167	14.229828	-0.042240	-0.001952	-9.860000	-351.200000	46325.000000	-10.560000	-127.200000	8013.000000			0.000000			0.000000			0.000000	1.687997	1.069518	0.633602
668	1									766.000000			51.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
669	8	0.001211	0.001478	0.001809	44.362496	-0.312579	-0.115770	-18.002203	-1816.200000	57796.000000	-8.121819	-601.600000	11214.000000			0.000000			0.000000			0.000000	2.318265	0.700771	0.302282
670	1									3774.000000			746.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
671	1									1169.000000			74.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
672	6	0.000927	0.001377	0.001775	156.760739	-0.008448	0.002830	22.360000	47.400000	19348.000000	-3.900000	-24.600000	3878.000000			0.000000			0.000000			0.000000	1.390273	0.719335	0.517405
